1880.000000,-0.160000
1881.000000,-0.070000
1882.000000,-0.100000
1883.000000,-0.170000
1884.000000,-0.280000
1885.000000,-0.320000
1886.000000,-0.300000
1887.000000,-0.350000
1888.000000,-0.160000
1889.000000,-0.090000
1890.000000,-0.340000
1891.000000,-0.220000
1892.000000,-0.260000
1893.000000,-0.310000
1894.000000,-0.290000
1895.000000,-0.210000
1896.000000,-0.100000
1897.000000,-0.100000
1898.000000,-0.260000
1899.000000,-0.170000
1900.000000,-0.070000
1901.000000,-0.150000
1902.000000,-0.270000
1903.000000,-0.370000
1904.000000,-0.460000
1905.000000,-0.260000
1906.000000,-0.220000
1907.000000,-0.380000
1908.000000,-0.420000
1909.000000,-0.480000
1910.000000,-0.430000
1911.000000,-0.440000
1912.000000,-0.360000
1913.000000,-0.340000
1914.000000,-0.150000
1915.000000,-0.140000
1916.000000,-0.360000
1917.000000,-0.460000
1918.000000,-0.290000
1919.000000,-0.270000
1920.000000,-0.270000
1921.000000,-0.190000
1922.000000,-0.280000
1923.000000,-0.260000
1924.000000,-0.270000
1925.000000,-0.220000
1926.000000,-0.110000
1927.000000,-0.220000
1928.000000,-0.200000
1929.000000,-0.360000
1930.000000,-0.160000
1931.000000,-0.090000
1932.000000,-0.160000
1933.000000,-0.280000
1934.000000,-0.130000
1935.000000,-0.200000
1936.000000,-0.150000
1937.000000,-0.030000
1938.000000,0.000000
1939.000000,-0.020000
1940.000000,0.130000
1941.000000,0.190000
1942.000000,0.070000
1943.000000,0.090000
1944.000000,0.200000
1945.000000,0.090000
1946.000000,-0.070000
1947.000000,-0.030000
1948.000000,-0.110000
1949.000000,-0.110000
1950.000000,-0.170000
1951.000000,-0.070000
1952.000000,0.010000
1953.000000,0.080000
1954.000000,-0.130000
1955.000000,-0.140000
1956.000000,-0.190000
1957.000000,0.050000
1958.000000,0.060000
1959.000000,0.030000
1960.000000,-0.020000
1961.000000,0.060000
1962.000000,0.040000
1963.000000,0.050000
1964.000000,-0.200000
1965.000000,-0.110000
1966.000000,-0.060000
1967.000000,-0.020000
1968.000000,-0.080000
1969.000000,0.050000
1970.000000,0.020000
1971.000000,-0.080000
1972.000000,0.010000
1973.000000,0.160000
1974.000000,-0.070000
1975.000000,-0.010000
1976.000000,-0.100000
1977.000000,0.180000
1978.000000,0.070000
1979.000000,0.160000
1980.000000,0.260000
1981.000000,0.320000
1982.000000,0.140000
1983.000000,0.310000
1984.000000,0.150000
1985.000000,0.110000
1986.000000,0.180000
1987.000000,0.320000
1988.000000,0.380000
1989.000000,0.270000
1990.000000,0.450000
1991.000000,0.400000
1992.000000,0.220000
1993.000000,0.230000
1994.000000,0.310000
1995.000000,0.440000
1996.000000,0.320000
1997.000000,0.460000
1998.000000,0.610000
1999.000000,0.390000
2000.000000,0.390000
2001.000000,0.540000
2002.000000,0.630000
2003.000000,0.620000
2004.000000,0.540000
2005.000000,0.680000
2006.000000,0.640000
2007.000000,0.660000
2008.000000,0.540000
2009.000000,0.660000
2010.000000,0.720000
2011.000000,0.610000
2012.000000,0.640000
2013.000000,0.680000
2014.000000,0.750000
2015.000000,0.900000
2016.000000,1.020000
2017.000000,0.920000
2018.000000,0.850000
2019.000000,0.980000
